trade_id,system_id,trader_id,desk,book,trade_date,trade_time,settlement_date,maturity_date,value_date,symbol,isin,cusip,sedol,ric,bloomberg_ticker,asset_class,product_type,instrument_type,security_type,side,quantity,price,gross_amount,net_amount,currency,settlement_currency,fx_rate,usd_equivalent,commission,clearing_fee,exchange_fee,regulatory_fee,total_fees,counterparty_id,counterparty_name,counterparty_country,counterparty_rating,execution_venue,market_center,order_type,time_in_force,execution_timestamp,latency_ms,slippage_bps,market_impact_bps,implementation_shortfall,delta,gamma,vega,theta,rho,implied_volatility,historical_volatility,bid_price,ask_price,mid_price,bid_size,ask_size,last_price,open_price,high_price,low_price,close_price,vwap,volume,rsi_14,macd,macd_signal,macd_histogram,bollinger_upper,bollinger_lower,sma_20,sma_50,sma_200,ema_12,ema_26,portfolio_id,strategy_id,position_before,position_after,average_cost,unrealized_pnl,realized_pnl,total_pnl,trade_status,settlement_status,regulatory_flag,compliance_checked,best_execution_flag,clearing_house,custodian,settlement_method,settlement_instruction,order_id,execution_id,allocation_id,confirmation_id,source_system,created_by,created_timestamp,modified_by,modified_timestamp,version,audit_trail,tick_size,lot_size,market_cap,sector,industry,alpha,beta,sharpe_ratio,sortino_ratio,information_ratio,tracking_error,var_95,cvar_95,maximum_drawdown,block_trade,cross_trade,algorithmic,high_frequency,dark_pool
TRDB000011,B,TRADER_001,EQUITY,BOOK_044,2024-07-13,09:13:59,2024-05-04,2026-06-09,2024-05-04,CAT,US2345122542,229486590,3898604,CAT.N,CAT US Equity,BOND,SWAP,CASH,COMMON,BUY,9884,400.55,3959036.2,3890040.02,GBP,AUD,0.8217,3196445.88,4194.3,395.9,791.81,197.95,5579.96,CP9225,Bank of America,DE,A-,NASDAQ,ELECTRONIC,MARKET,GTC,11:07:00.063,82,-1.02,10.09,2.3245,0.7279,0.003002,-17.79,-0.8511,49.8421,0.1178,0.1822,400.21,400.9,400.55,1741,4356,400.55,405.54,410.67,399.61,407.6,398.09,8633216,52.19,0.2201,0.5775,-0.35740000000000005,408.56,392.54,392.63,400.85,406.22,397.68,394.27,PF332,MARKET_MAKING,-2607,7277,477.63,-560911.16,-9262.13,-570173.29,REJECTED,SETTLED,NONE,YES,YES,NSCC,JPMORGAN,DVP,SI32570,ORDB00000011,EXEB00000011,ALOB00000011,CNFB00000011,TRADING_SYSTEM_B,USER_027,2024-10-03 15:56:12,USER_027,2024-10-03 15:56:12,3,AUDIT_717413,0.1,1000,LARGE_CAP,INDUSTRIAL,BANKING,0.0355,0.7485,1.5256,1.5078,-0.4882,0.0413,-14980.83,-26388.97,-0.0379,NO,NO,YES,NO,YES
TRDB000012,B,TRADER_001,EQUITY,BOOK_049,2024-04-27,12:47:07,2024-10-19,2026-09-23,2024-10-19,CVX,US6319629373,553456129,8902314,CVX.N,CVX US Equity,SWAP,BOND,CASH,WARRANT,SELL,4361,59.02,257386.22,254533.24,CAD,JPY,0.9924,252598.79,752.73,25.74,51.48,12.87,842.82,CP1862,Morgan Stanley,US,AA,XETRA,FLOOR,MOC,FOK,12:08:12.843,69,-1.2,2.99,4.3311,0.563,0.039723,-28.97,-5.108,25.2402,0.4882,0.1937,58.63,59.42,59.03,600,970,59.02,58.53,62.97,57.25,58.85,59.08,8424672,65.11,-0.8511,1.03,-1.8811,60.2,57.84,59.38,59.64,57.31,59.27,59.04,PF666,MEAN_REVERSION,-5597,-9958,124.89,655933.46,-5603.99,650329.47,FILLED,SETTLED,NONE,YES,YES,DTC,STATE_STREET,RVP,SI46099,ORDB00000012,EXEB00000012,ALOB00000012,CNFB00000012,TRADING_SYSTEM_B,USER_033,2024-09-04 21:24:33,USER_033,2024-09-04 21:24:33,2,AUDIT_229204,0.01,100,MID_CAP,ENERGY,RETAIL,0.0499,1.1132,-0.0316,0.809,0.2762,0.0396,-31185.95,-24420.04,-0.0632,NO,NO,YES,NO,NO
TRDB000013,B,TRADER_001,EQUITY,BOOK_039,2024-05-06,16:58:15,2024-09-23,2026-03-21,2024-09-23,AMZN,US1502291736,845210115,2224599,AMZN.N,AMZN US Equity,SWAP,SWAP,DERIVATIVE,PREFERRED,BUY,2489,450.71,1121817.19,1117674.42,EUR,USD,0.823,919846.05,2617.73,112.18,224.36,56.09,3010.36,CP3938,JP Morgan,DE,A-,NYSE,FLOOR,MOC,FOK,15:23:43.645,9,-8.18,2.08,1.572,0.8616,0.057132,-18.57,-5.4973,36.3903,0.3864,0.16,450.44,450.87,450.66,3746,3299,450.71,453.42,484.38,428.28,451.7,449.65,8625380,28.4,1.7607,-1.5281,3.2888,459.72,441.7,445.35,463.16,429.54,452.16,450.08,PF162,MEAN_REVERSION,-6454,-3965,402.41,-191509.5,-3808.61,-195318.11,FILLED,SETTLED,NONE,YES,YES,ICE,CITI,RVP,SI62818,ORDB00000013,EXEB00000013,ALOB00000013,CNFB00000013,TRADING_SYSTEM_B,USER_002,2024-05-14 01:55:54,USER_002,2024-05-14 01:55:54,1,AUDIT_909652,0.25,1000,LARGE_CAP,TECHNOLOGY,BANKING,-0.0182,0.9004,0.7303,-0.1463,0.0552,0.0614,-12225.98,-62053.56,-0.0979,NO,NO,NO,NO,NO
TRDB000014,B,TRADER_001,EQUITY,BOOK_006,2024-08-23,12:25:58,2024-03-27,2026-08-05,2024-03-27,C,US6963404324,241921987,1280001,C.N,C US Equity,EQUITY,ETF,CASH,RIGHT,SELL,3653,306.18,1118475.54,1115999.65,AUD,GBP,1.0942,1221126.82,3127.81,111.85,223.7,55.92,3519.2799999999997,CP4656,Goldman Sachs,UK,A,NASDAQ,OTC,MARKET,DAY,10:37:37.265,84,4.37,2.47,-0.6097,-0.5085,0.095312,-18.16,-8.0062,15.1198,0.2293,0.2911,305.88,306.21,306.04,2463,1845,306.18,304.02,334.22,280.65,301.04,304.08,5388171,40.9,1.0483,1.3328,-0.2845,312.3,300.06,310.96,301.65,304.15,303.39,311.71,PF960,MARKET_MAKING,-6023,-9676,553.76,2395584.08,2337.68,2397921.7600000002,FILLED,SETTLED,LARGE_TRADER,YES,YES,CME,STATE_STREET,RVP,SI28855,ORDB00000014,EXEB00000014,ALOB00000014,CNFB00000014,TRADING_SYSTEM_B,USER_050,2024-03-05 06:21:26,USER_050,2024-03-05 06:21:26,3,AUDIT_572388,0.1,100,LARGE_CAP,TECHNOLOGY,SOFTWARE,-0.0351,0.5119,0.0215,3.3339,0.6408,0.0321,-43002.31,-13170.69,-0.1172,NO,NO,NO,YES,NO
TRDB000015,B,TRADER_001,EQUITY,BOOK_034,2024-06-26,12:35:20,2024-12-16,2026-07-07,2024-12-16,BA,US3561629386,612926731,2133008,BA.N,BA US Equity,OPTION,FUTURE,STRUCTURED,RIGHT,BUY,5238,415.36,2175655.68,2154743.18,CHF,CHF,1.4266,3073956.62,7141.93,217.57,435.13,108.78,7903.41,CP9450,Credit Suisse,CH,AA+,LSE,ELECTRONIC,LOC,IOC,10:01:04.202,28,-5.73,2.02,-4.5512,0.1539,0.051674,8.84,-6.9234,35.6285,0.2275,0.4363,415.25,415.83,415.54,1956,543,415.36,434.72,455.16,403.12,420.18,416.55,8309093,43.37,1.8901,0.8225,1.0675999999999999,423.67,407.05,421.33,424.71,418.25,418.16,422.75,PF496,MOMENTUM,-612,4626,420.71,-24749.1,682.03,-24067.07,PARTIAL,SETTLED,NONE,YES,YES,OCC,BNY_MELLON,DVP,SI91034,ORDB00000015,EXEB00000015,ALOB00000015,CNFB00000015,TRADING_SYSTEM_B,USER_050,2024-10-15 04:20:55,USER_050,2024-10-15 04:20:55,2,AUDIT_579605,0.01,1,LARGE_CAP,FINANCIALS,RETAIL,0.0293,0.6253,2.5377,0.9712,0.001,0.0686,-39955.98,-66123.43,-0.2855,NO,NO,YES,NO,NO
TRDB000016,B,TRADER_002,EQUITY,BOOK_029,2024-03-20,13:24:29,2024-07-13,2026-04-08,2024-07-13,AMZN,US7763740453,176051319,1231415,AMZN.N,AMZN US Equity,OPTION,OPTION,STRUCTURED,COMMON,SELL,9499,413.57,3928501.43,3894326.02,JPY,USD,1.4879,5794367.69,10773.35,392.85,785.7,196.43,12148.330000000002,CP1752,Goldman Sachs,UK,AA,EURONEXT,DARK_POOL,LOC,FOK,16:51:08.094,26,-6.06,12.19,4.2011,-0.4509,0.081911,8.69,-9.5767,-38.7617,0.2794,0.1847,413.42,413.75,413.58,3252,4658,413.57,417.88,414.01,384.27,412.29,413.87,6607419,50.68,-1.8498,0.3094,-2.1592000000000002,421.84,405.3,406.57,424.09,429.15,411.49,418.2,PF938,MOMENTUM,9795,296,494.17,-23857.6,-5634.61,-29492.21,FILLED,SETTLED,NONE,YES,YES,DTC,CITI,RVP,SI89777,ORDB00000016,EXEB00000016,ALOB00000016,CNFB00000016,TRADING_SYSTEM_B,USER_044,2024-12-06 02:31:21,USER_044,2024-12-06 02:31:21,4,AUDIT_790441,0.05,1,LARGE_CAP,ENERGY,OIL_GAS,0.01,0.825,-0.5498,3.6244,0.1224,0.0849,-16390.33,-49347.51,-0.0383,NO,NO,NO,NO,NO
TRDB000017,B,TRADER_006,COMMODITY,BOOK_034,2024-05-21,14:19:16,2024-03-27,2026-08-14,2024-03-27,CVX,US2816937739,345829826,5398739,CVX.N,CVX US Equity,EQUITY,FUTURE,DERIVATIVE,COMMON,SELL,644,135.43,87216.92,86640.74,USD,AUD,1.2459,107945.7,231.94,8.72,17.44,4.36,262.46000000000004,CP7568,Goldman Sachs,DE,AA,XETRA,FLOOR,STOP,DAY,14:07:02.964,82,-1.74,3.93,-0.297,0.6482,0.054713,-0.57,-3.6646,-15.2262,0.3505,0.4339,135.34,135.49,135.42,1996,572,135.43,138.81,148.84,125.72,137.06,134.82,5468492,75.74,-0.8595,1.5589,-2.4184,138.14,132.72,133.3,136.81,141.23,135.25,135.98,PF635,MOMENTUM,-1012,-1656,101.02,-56982.96,-6715.18,-63698.14,FILLED,SETTLED,NONE,YES,YES,DTC,CITI,RVP,SI99235,ORDB00000017,EXEB00000017,ALOB00000017,CNFB00000017,TRADING_SYSTEM_B,USER_001,2024-11-06 10:40:03,USER_001,2024-11-06 10:40:03,1,AUDIT_717942,0.25,100,MID_CAP,TECHNOLOGY,PHARMA,-0.04,1.065,1.719,3.2388,1.2001,0.0513,-22548.68,-5575.14,-0.1746,YES,YES,YES,NO,NO
TRDB000018,B,TRADER_014,FX,BOOK_046,2024-04-06,14:32:56,2024-03-12,2025-03-13,2024-03-12,COP,US6011649263,511318205,4619565,COP.N,COP US Equity,SWAP,STOCK,DERIVATIVE,PREFERRED,BUY,3763,99.58,374719.54,374430.13,CAD,AUD,0.9131,341892.15,1472.98,37.47,74.94,18.74,1604.13,CP2129,Goldman Sachs,FR,A+,LSE,OTC,MOC,IOC,16:03:10.946,83,-5.44,5.03,-4.71,-0.9894,0.004079,-73.04,-7.5146,37.6421,0.1585,0.37,99.45,99.83,99.64,1818,179,99.58,103.93,106.38,91.99,98.6,99.54,6381102,72.46,-1.2183,0.8012,-2.0195,101.57,97.59,99.56,102.16,99.87,99.91,99.4,PF528,TREND_FOLLOWING,-6108,-2345,180.41,189546.35,-5264.04,184282.31,FILLED,SETTLED,NONE,YES,YES,OCC,STATE_STREET,FOP,SI62654,ORDB00000018,EXEB00000018,ALOB00000018,CNFB00000018,TRADING_SYSTEM_B,USER_031,2024-01-15 08:13:48,USER_031,2024-01-15 08:13:48,1,AUDIT_628689,0.1,1,SMALL_CAP,INDUSTRIAL,RETAIL,0.0447,1.3815,0.0411,0.8832,0.7064,0.0712,-40009.96,-42548.69,-0.1321,NO,NO,YES,NO,NO
TRDB000019,B,TRADER_006,DERIVATIVES,BOOK_024,2024-02-27,16:29:06,2024-05-17,2026-02-07,2024-05-17,AMZN,US2240535933,195918514,1668183,AMZN.N,AMZN US Equity,SWAP,OPTION,DERIVATIVE,COMMON,SELL,2339,374.58,876142.62,869180.26,EUR,JPY,1.4341,1246491.41,3279.84,87.61,175.23,43.81,3586.4900000000002,CP8620,Credit Suisse,UK,AA-,NASDAQ,ELECTRONIC,LOC,DAY,15:52:46.404,3,1.68,3.47,1.8982,0.1296,0.031501,-0.78,-6.9584,-29.8345,0.1756,0.3412,374.46,374.97,374.72,1878,339,374.58,378.01,398.69,369.9,373.42,376.42,6809332,28.07,-1.9554,-1.1932,-0.7622,382.07,367.09,376.22,372.28,384.09,374.05,372.43,PF648,ARBITRAGE,4008,1669,540.94,-277654.84,50.59,-277604.25,FILLED,SETTLED,NONE,YES,YES,OCC,STATE_STREET,RVP,SI15083,ORDB00000019,EXEB00000019,ALOB00000019,CNFB00000019,TRADING_SYSTEM_B,USER_009,2024-03-19 05:31:50,USER_009,2024-03-19 05:31:50,3,AUDIT_241176,0.1,1,MID_CAP,CONSUMER,RETAIL,-0.0422,1.2911,0.9023,1.8696,-0.2086,0.0687,-5761.48,-61474.85,-0.2934,NO,NO,YES,YES,NO
TRDB000020,B,TRADER_002,DERIVATIVES,BOOK_005,2024-01-17,16:48:53,2024-06-03,2026-08-07,2024-06-03,C,US6098549568,884651200,2014499,C.N,C US Equity,OPTION,FUTURE,CASH,RIGHT,SELL,3873,120.39,466270.47,462162.4,USD,AUD,1.1614,536755.41,2020.39,46.63,93.25,23.31,2183.58,CP5625,UBS,FR,A+,XETRA,ELECTRONIC,MOC,FOK,16:01:24.699,73,-2.57,19.16,-0.1816,-0.3216,0.057555,-66.18,-2.2919,-42.1758,0.4438,0.3436,120.13,120.51,120.32,4892,4752,120.39,114.52,120.57,118.8,121.77,119.68,6433538,30.37,-1.0307,-0.281,-0.7496999999999999,122.8,117.98,119.31,123.66,119.66,120.25,122.54,PF803,MOMENTUM,-6751,-10624,440.46,3400423.68,-4576.44,3395847.24,FILLED,PENDING,NONE,YES,YES,NSCC,JPMORGAN,FOP,SI61877,ORDB00000020,EXEB00000020,ALOB00000020,CNFB00000020,TRADING_SYSTEM_B,USER_042,2024-02-05 19:27:40,USER_042,2024-02-05 19:27:40,3,AUDIT_623059,0.05,100,SMALL_CAP,ENERGY,RETAIL,0.0125,1.0533,0.1977,-0.8641,0.9529,0.0135,-36478.74,-6995.85,-0.0192,NO,NO,YES,YES,NO
TRDB000021,B,TRADER_013,FX,BOOK_037,2024-12-04,14:58:13,2024-05-17,2025-05-02,2024-05-17,MSFT,US8911266259,965389567,7676912,MSFT.N,MSFT US Equity,BOND,FUTURE,STRUCTURED,WARRANT,SELL,2727,432.47,1179345.69,1156101.59,AUD,GBP,0.9076,1049277.8,2358.5,117.93,235.87,58.97,2771.2699999999995,CP6090,Credit Suisse,UK,AA+,NYSE,FLOOR,STOP,DAY,15:11:22.219,95,-1.02,17.09,-3.7565,-0.3546,0.095059,-74.77,-6.7278,28.8119,0.2025,0.398,432.18,432.61,432.4,3157,689,432.47,412.33,469.72,416.51,440.67,430.68,2344482,41.46,0.7151,-0.0238,0.7389,441.12,423.82,436.22,437.73,443.11,428.71,434.25,PF987,ARBITRAGE,-9889,-12616,398.15,-432981.12,8952.05,-424029.07,FILLED,SETTLED,NONE,YES,YES,OCC,BNY_MELLON,DVP,SI53449,ORDB00000021,EXEB00000021,ALOB00000021,CNFB00000021,TRADING_SYSTEM_B,USER_012,2024-07-13 13:30:24,USER_012,2024-07-13 13:30:24,2,AUDIT_104548,0.01,1000,LARGE_CAP,FINANCIALS,RETAIL,-0.0076,0.5739,0.293,0.3161,-0.0851,0.0265,-29367.5,-6030.92,-0.0292,NO,NO,YES,NO,NO
TRDB000022,B,TRADER_016,EQUITY,BOOK_008,2024-08-02,14:20:26,2024-09-09,2025-05-26,2024-09-09,HAL,US3660345628,209980341,9499515,HAL.N,HAL US Equity,FUTURE,BOND,STRUCTURED,WARRANT,BUY,6718,376.79,2531275.22,2484747.84,AUD,CAD,1.4452,3590957.58,8702.81,253.13,506.26,126.56,9588.759999999998,CP6362,UBS,FR,AA+,TSE,OTC,STOP,IOC,11:17:17.456,49,0.74,4.61,-2.8573,0.2898,0.085913,86.53,-7.578,33.5486,0.2521,0.1821,376.32,376.92,376.62,4927,1460,376.79,384.41,382.27,356.93,370.15,375.63,727901,37.44,-1.0756,-1.7791,0.7035,384.33,369.25,378.22,366.44,365.67,376.05,377.98,PF586,ARBITRAGE,7066,13784,411.71,-481337.28,-722.7,-482059.98000000004,PARTIAL,SETTLED,NONE,YES,YES,CME,CITI,RVP,SI41139,ORDB00000022,EXEB00000022,ALOB00000022,CNFB00000022,TRADING_SYSTEM_B,USER_039,2024-01-02 17:12:46,USER_039,2024-01-02 17:12:46,4,AUDIT_656127,0.1,100,SMALL_CAP,ENERGY,OIL_GAS,0.0057,0.7859,0.0416,2.5514,0.366,0.0904,-40087.89,-57842.23,-0.137,NO,NO,NO,NO,YES
TRDB000023,B,TRADER_006,COMMODITY,BOOK_004,2024-11-10,09:36:55,2024-03-15,2025-10-16,2024-03-15,GOOGL,US9012356988,210811807,5806467,GOOGL.N,GOOGL US Equity,BOND,BOND,STRUCTURED,PREFERRED,SELL,6880,428.82,2950281.6,2925332.34,JPY,GBP,1.3302,3891277.08,9856.24,295.03,590.06,147.51,10888.84,CP2415,Credit Suisse,JP,A+,EURONEXT,DARK_POOL,LOC,IOC,11:02:39.634,17,-5.93,6.55,-4.3551,0.703,0.022836,20.99,-8.3094,-33.7348,0.4485,0.3014,428.71,429.32,429.02,2813,1984,428.82,419.35,464.73,414.76,434.18,430.94,3081899,56.89,0.036,1.8186,-1.7826,437.4,420.24,425.82,439.29,423.29,431.09,424.22,PF686,MEAN_REVERSION,7545,665,271.95,104318.55,-8824.08,95494.47,PARTIAL,SETTLED,NONE,YES,YES,CME,CITI,RVP,SI16460,ORDB00000023,EXEB00000023,ALOB00000023,CNFB00000023,TRADING_SYSTEM_B,USER_001,2024-06-01 10:48:53,USER_001,2024-06-01 10:48:53,4,AUDIT_871976,0.05,10,LARGE_CAP,HEALTHCARE,OIL_GAS,-0.0287,0.8667,2.0112,2.3896,0.7932,0.0945,-30986.65,-13787.75,-0.1268,NO,NO,YES,NO,NO
TRDB000024,B,TRADER_010,DERIVATIVES,BOOK_036,2024-01-09,12:47:09,2024-02-02,2026-02-02,2024-02-02,BA,US5088130061,436458586,9406206,BA.N,BA US Equity,SWAP,STOCK,DERIVATIVE,WARRANT,BUY,8115,184.56,1497704.4,1495794.54,GBP,GBP,1.3122,1962781.6,3712.74,149.77,299.54,74.89,4236.9400000000005,CP8483,Credit Suisse,UK,AA-,NASDAQ,FLOOR,MARKET,DAY,12:41:18.510,63,-6.88,4.2,0.7429,0.2184,0.022011,31.9,-2.2514,35.4346,0.3653,0.3591,184.24,184.67,184.46,3928,2416,184.56,186.03,184.85,177.31,183.09,185.84,6486676,74.17,1.5513,-1.4857,3.037,188.25,180.87,181.06,184.39,187.04,186.09,181.21,PF341,MARKET_MAKING,-2600,5515,64.95,659649.15,4585.33,664234.48,FILLED,SETTLED,NONE,YES,YES,CME,CITI,FOP,SI72287,ORDB00000024,EXEB00000024,ALOB00000024,CNFB00000024,TRADING_SYSTEM_B,USER_015,2024-09-07 00:43:00,USER_015,2024-09-07 00:43:00,3,AUDIT_150931,0.1,1,MID_CAP,HEALTHCARE,PHARMA,0.0188,1.1217,0.4629,0.7668,0.0439,0.0802,-25909.31,-44622.48,-0.0885,NO,NO,YES,NO,YES
TRDB000025,B,TRADER_002,COMMODITY,BOOK_033,2024-05-03,09:16:35,2024-03-26,2025-07-24,2024-03-26,JPM,US3081379485,494666352,7969792,JPM.N,JPM US Equity,BOND,SWAP,STRUCTURED,COMMON,BUY,3230,192.47,621678.1,620020.6,GBP,AUD,1.2964,803794.71,1830.36,62.17,124.34,31.08,2047.9499999999998,CP1130,Morgan Stanley,FR,A-,EURONEXT,OTC,STOP_LIMIT,IOC,15:56:35.490,55,7.61,9.84,1.2203,0.7063,0.020117,-19.64,-8.7029,18.6768,0.2367,0.326,192.06,192.76,192.41,4847,4530,192.47,186.74,204.9,181.22,192.86,191.99,1688253,77.74,0.775,0.7898,-0.014799999999999924,196.32,188.62,194.4,192.01,183.2,192.14,195.9,PF587,TREND_FOLLOWING,-7621,-4391,479.29,1259426.62,-3423.09,1256003.53,FILLED,SETTLED,NONE,YES,YES,CME,JPMORGAN,DVP,SI45203,ORDB00000025,EXEB00000025,ALOB00000025,CNFB00000025,TRADING_SYSTEM_B,USER_017,2024-11-24 07:14:44,USER_017,2024-11-24 07:14:44,3,AUDIT_680099,0.01,100,MID_CAP,TECHNOLOGY,OIL_GAS,0.046,0.5649,1.9054,3.043,0.2682,0.0929,-35532.89,-45211.05,-0.2206,NO,NO,YES,YES,NO
TRDB000026,B,TRADER_001,FX,BOOK_013,2024-04-15,15:18:09,2024-08-10,2025-03-21,2024-08-10,GS,US8099880573,421322967,8106413,GS.N,GS US Equity,FUTURE,OPTION,CASH,COMMON,SELL,196,352.05,69001.8,68977.76,CHF,USD,0.9402,64852.89,155.61,6.9,13.8,3.45,179.76000000000002,CP7044,UBS,CH,A+,XETRA,ELECTRONIC,LIMIT,DAY,09:05:17.392,23,-1.33,0.39,0.0574,-0.4708,0.09225,81.8,-5.4625,2.0083,0.3735,0.3998,351.77,352.51,352.14,1194,411,352.05,343.96,367.36,330.21,349.09,350.62,783045,59.22,-0.4215,0.0249,-0.44639999999999996,359.09,345.01,348.03,353.45,359.88,351.51,349.43,PF406,ARBITRAGE,3180,2984,420.08,-203001.52,3069.78,-199931.74,FILLED,SETTLED,LARGE_TRADER,YES,YES,CME,BNY_MELLON,DVP,SI58816,ORDB00000026,EXEB00000026,ALOB00000026,CNFB00000026,TRADING_SYSTEM_B,USER_039,2024-06-10 04:06:24,USER_039,2024-06-10 04:06:24,2,AUDIT_553834,0.25,1,SMALL_CAP,HEALTHCARE,OIL_GAS,-0.0042,1.0302,0.8243,0.1792,0.9683,0.0376,-12314.41,-52924.65,-0.2334,NO,NO,NO,YES,YES
TRDB000027,B,TRADER_010,COMMODITY,BOOK_037,2024-02-04,12:21:14,2024-05-21,2026-09-03,2024-05-21,MSFT,US7406913885,247241457,7749095,MSFT.N,MSFT US Equity,BOND,BOND,CASH,COMMON,BUY,3958,64.15,253905.7,251507.99,EUR,AUD,0.9477,238354.12,397.97,25.39,50.78,12.7,486.84,CP4287,Morgan Stanley,US,AA+,TSE,DARK_POOL,STOP_LIMIT,IOC,11:26:12.658,34,-1.76,13.43,3.171,0.039,0.085267,27.59,-4.9307,33.025,0.1079,0.1717,64.02,64.23,64.12,145,1176,64.15,64.18,65.44,60.19,64.44,64.65,9989620,70.29,-0.5101,-1.8975,1.3874,65.43,62.87,65.01,62.8,66.3,64.41,64.0,PF180,TREND_FOLLOWING,-1648,2310,304.77,-555832.2,-4408.11,-560240.3099999999,FILLED,SETTLED,NONE,YES,YES,NSCC,CITI,FOP,SI12651,ORDB00000027,EXEB00000027,ALOB00000027,CNFB00000027,TRADING_SYSTEM_B,USER_020,2024-09-19 09:10:04,USER_020,2024-09-19 09:10:04,3,AUDIT_979562,0.01,1000,LARGE_CAP,FINANCIALS,SOFTWARE,0.0023,1.4015,1.189,1.3064,1.3758,0.0323,-30697.28,-67093.83,-0.0978,NO,YES,NO,NO,NO
TRDB000028,B,TRADER_019,FX,BOOK_035,2024-02-21,15:36:53,2024-08-03,2026-03-20,2024-08-03,CAT,US7201296029,510943598,2382909,CAT.N,CAT US Equity,BOND,OPTION,STRUCTURED,COMMON,SELL,2808,376.92,1058391.36,1053902.32,EUR,USD,1.2818,1350891.99,1963.53,105.84,211.68,52.92,2333.97,CP5777,Bank of America,UK,AA-,LSE,OTC,STOP_LIMIT,DAY,12:40:51.556,69,-9.29,10.46,3.6101,-0.0989,0.077488,53.83,-3.1261,-8.0751,0.3943,0.3572,376.78,377.41,377.1,1545,133,376.92,394.85,380.97,361.43,374.72,380.68,4316101,51.51,-0.1771,1.699,-1.8761,384.46,369.38,375.72,376.22,373.12,380.26,371.11,PF504,MEAN_REVERSION,7809,5001,543.87,-834916.95,1414.87,-833502.08,NEW,PENDING,NONE,YES,YES,DTC,CITI,DVP,SI54284,ORDB00000028,EXEB00000028,ALOB00000028,CNFB00000028,TRADING_SYSTEM_B,USER_046,2024-01-10 09:29:46,USER_046,2024-01-10 09:29:46,2,AUDIT_713543,0.01,1,LARGE_CAP,TECHNOLOGY,SOFTWARE,-0.026,1.2054,1.1731,1.3627,0.5585,0.0446,-14254.01,-52579.42,-0.2687,NO,NO,YES,NO,NO
TRDB000029,B,TRADER_020,EQUITY,BOOK_010,2024-10-31,12:31:35,2024-06-02,2026-01-09,2024-06-02,AAPL,US1718348264,930496866,3561552,AAPL.N,AAPL US Equity,BOND,STOCK,DERIVATIVE,PREFERRED,BUY,5497,426.1,2342271.7,2334795.18,AUD,USD,0.9538,2226927.64,3330.84,234.23,468.45,117.11,4150.63,CP5979,Morgan Stanley,CH,AA+,EURONEXT,DARK_POOL,MOC,DAY,09:24:50.730,15,-0.04,17.97,1.1562,-0.9767,0.039274,-26.29,-3.6672,-30.6006,0.2948,0.3102,426.07,426.57,426.32,2296,1941,426.1,431.05,444.85,411.09,423.26,427.55,8338439,32.5,-1.2918,1.4073,-2.6991,434.62,417.58,427.41,434.57,423.88,424.11,431.84,PF974,MOMENTUM,-1531,3966,228.25,784673.1,5443.05,790116.15,REJECTED,SETTLED,INSIDER,YES,NO,OCC,JPMORGAN,DVP,SI49722,ORDB00000029,EXEB00000029,ALOB00000029,CNFB00000029,TRADING_SYSTEM_B,USER_046,2024-09-20 16:21:27,USER_046,2024-09-20 16:21:27,2,AUDIT_606390,0.01,100,SMALL_CAP,FINANCIALS,BANKING,0.0392,1.2971,2.9034,0.7041,-0.4801,0.015,-39853.46,-66504.5,-0.1638,NO,NO,NO,NO,NO
TRDB000030,B,TRADER_004,FX,BOOK_011,2024-01-18,14:16:48,2024-09-04,2026-04-20,2024-09-04,GE,US3428365056,973347156,5655136,GE.N,GE US Equity,BOND,BOND,STRUCTURED,WARRANT,SELL,6252,236.82,1480598.64,1470176.16,CHF,USD,1.1071,1627632.03,5526.01,148.06,296.12,74.03,6044.22,CP4974,Goldman Sachs,US,AA-,NYSE,OTC,STOP,DAY,14:30:34.800,47,1.08,3.29,-4.8724,0.1136,0.050438,92.0,-1.8928,-21.5147,0.4253,0.2637,236.66,237.26,236.96,3301,4581,236.82,247.15,239.74,223.84,232.44,239.14,6982076,51.48,0.536,0.097,0.43900000000000006,241.56,232.08,240.35,229.94,245.14,236.54,232.35,PF831,ARBITRAGE,-252,-6504,204.82,-208128.0,8560.17,-199567.83,FILLED,SETTLED,NONE,YES,YES,DTC,STATE_STREET,DVP,SI50756,ORDB00000030,EXEB00000030,ALOB00000030,CNFB00000030,TRADING_SYSTEM_B,USER_042,2024-11-05 10:57:31,USER_042,2024-11-05 10:57:31,4,AUDIT_633025,0.05,1000,LARGE_CAP,INDUSTRIAL,PHARMA,0.0471,1.1817,0.4682,3.7733,0.1769,0.0829,-31525.26,-9915.82,-0.1522,NO,NO,YES,NO,NO
